Time_Hours,Normalized_Power,Original_Power
15.428571428571429,0.4645161,49.052643
15.437888198757765,0.42525876,46.411407
15.4472049689441,0.42400002,46.32672
15.456521739130435,0.42529032,46.41353
15.46583850931677,0.48188236,50.221043
15.475155279503106,0.42838356,46.621643
15.484472049689442,0.5122689,52.26545
15.493788819875776,0.4356736,47.112118
15.503105590062113,0.45502847,48.414314
15.512422360248447,0.4229041,46.252987
15.521739130434783,0.43383935,46.98871
15.53105590062112,0.4116129,45.493317
15.540372670807454,0.43174192,46.847595
15.54968944099379,0.43096772,46.79551
15.559006211180124,0.45135987,48.16749
15.56832298136646,0.4918406,50.891033
15.577639751552795,0.4709041,49.48243
15.58695652173913,0.3952189,44.390327
15.596273291925467,0.42019442,46.07068
15.605590062111801,0.4694497,49.384575
15.614906832298137,0.43542856,47.095634
15.624223602484472,0.43654904,47.17102
15.633540372670808,0.4256739,46.43934
15.642857142857144,0.4034381,44.943314
15.652173913043478,0.40676877,45.167404
15.661490683229815,0.44535103,47.763214
15.670807453416149,0.4937381,51.0187
15.680124223602485,0.47085714,49.479267
15.68944099378882,0.4635023,48.984432
15.698757763975156,0.43542856,47.095634
15.708074534161492,0.43719164,47.214252
15.717391304347826,0.44478178,47.724915
15.726708074534162,0.45135987,48.16749
15.736024844720497,0.44535103,47.763214
15.745341614906833,0.45502847,48.414314
15.754658385093169,0.4635023,48.984432
15.763975155279503,0.4163188,45.80993
15.77329192546584,0.44201678,47.538887
15.782608695652174,0.41843316,45.95218
15.79192546583851,0.44683474,47.86304
15.801242236024844,0.4259962,46.46102
15.81055900621118,0.41815308,45.93334
15.819875776397517,0.42488477,46.386246
15.829192546583851,0.38901964,43.97324
15.838509316770187,0.4502857,48.095222
15.847826086956522,0.42656547,46.49932
15.857142857142858,0.43654904,47.17102
15.866459627329194,0.4168798,45.84767
15.875776397515528,0.40834916,45.273727
15.885093167701864,0.39354837,44.27793
15.894409937888199,0.48222643,50.244194
15.903726708074535,0.42542693,46.42272
15.91304347826087,0.45319417,48.2909
15.922360248447205,0.44201678,47.538887
15.931677018633541,0.46562213,49.127056
15.940993788819876,0.4417952,47.52398
15.950310559006212,0.4356736,47.112118
15.959627329192546,0.43899158,47.33535
15.968944099378882,0.35972348,42.002197
15.978260869565219,0.3909551,44.103455
15.987577639751553,0.43096772,46.79551
15.99689440993789,0.45319417,48.2909
16.006211180124225,0.40596294,45.113186
16.01552795031056,0.39181587,44.16137
16.024844720496894,0.41781205,45.910393
16.034161490683232,0.43720725,47.2153
16.043478260869566,0.42966473,46.70784
16.0527950310559,0.45502847,48.414314
16.062111801242235,0.4218487,46.18198
16.071428571428573,0.40189755,44.83967
16.080745341614907,0.45467785,48.390724
16.09006211180124,0.44235295,47.561504
